trade_id,trade_reference,security_id,investor_id,executing_broker_id,counterparty_broker_id,trade_side,quantity,price,gross_amount,commission,net_amount,trade_date,trade_time,settlement_date,trade_status,execution_venue,created_at
6d89d793-ef74-4e72-a00d-44efe0e2e3b7,TRD38286706,f7cb26d2-3f4b-4d96-9231-b104933062e5,619a5176-6164-4d29-94b9-9453f2170281,3eabb35b-3c03-49d6-83b3-2488c912b1c0,bc8de54c-af0d-4dd4-9c3a-b5e34421a5c3,buy,478,2665.0872,1273911.68,15264.58,1289176.26,2024-08-23,2024-08-23T11:44:00,2024-08-27,executed,Tokyo Stock Exchange,2024-08-23T11:44:00
8bec423e-8dfe-41ad-a1b1-314719dbcfbd,TRD92286747,9fddc21a-c78c-4594-b455-2d79dd54ebc9,eaf4c4d4-c92c-474c-9fc7-15e309e2ac76,2eb13092-76e2-45d5-9d29-6963b8e57e8e,46e50284-1f79-4347-ba2b-6779013e2f0b,sell,380,346.6058,131710.2,1000.6,130709.6,2024-10-07,2024-10-07T11:15:17,2024-10-08,confirmed,BATS,2024-10-07T11:15:17
b39a3576-0335-4b98-af08-b9ab1a1a6c55,TRD34144323,717dae35-5fc9-48ff-8a0d-b03447752a90,b67282bb-5adf-4718-9d37-6a82e69c7fc1,cc1a25bd-e091-4a53-9fda-198883c60b11,f6811af4-b7dd-45ac-8d04-a0b848838bbd,sell,444,29.65,13164.6,158.07,13006.53,2024-07-09,2024-07-09T11:54:25,2024-07-10,confirmed,NYSE American,2024-07-09T11:54:25
71eab895-f89f-44b9-8062-f72160fb546f,TRD29574814,b6e6398e-b632-43cb-a7fc-bc345c19478c,ec9d19c5-da5c-4e75-a54c-e8be16527c17,3eabb35b-3c03-49d6-83b3-2488c912b1c0,6de90c40-f135-4812-adba-2f2325204007,buy,843,652.6951,550221.97,4236.43,554458.4,2024-04-30,2024-04-30T13:27:54,2024-05-02,confirmed,Tokyo Stock Exchange,2024-04-30T13:27:54
4fea333e-affa-4f05-9dc1-24893f833a56,TRD75313057,77d032a7-d18f-4a95-89b4-de0cd066bab6,306e1a99-9eca-40f0-aed3-640e050e6ebb,79ec2ccc-beff-411c-b42b-5b9e9c82d8cc,6de90c40-f135-4812-adba-2f2325204007,buy,102593,26.7928,2748753.73,1928.82,2750682.55,2024-11-18,2024-11-18T16:34:46,2024-11-20,confirmed,Deutsche Börse,2024-11-18T16:34:46
de4f76a6-1960-40be-9a11-3b307ab933d0,TRD54916840,f4a44080-d052-43ec-9758-b61840bcb4f5,9a85a2ee-b716-44c1-a0f9-1d11f7e7952a,2eb13092-76e2-45d5-9d29-6963b8e57e8e,f904b42a-45f0-489c-ae47-494d2e593885,sell,111,317.1875,35207.81,197.18,35010.63,2024-05-10,2024-05-10T12:53:40,2024-05-13,confirmed,NASDAQ,2024-05-10T12:53:40
a0409c1c-7705-4bb7-a885-4251f35f64da,TRD97124881,4b2f63a2-0cd0-4161-b49b-c099374de223,b67282bb-5adf-4718-9d37-6a82e69c7fc1,cc1a25bd-e091-4a53-9fda-198883c60b11,2eb13092-76e2-45d5-9d29-6963b8e57e8e,sell,362,244.1117,88368.44,548.98,87819.46,2024-12-13,2024-12-13T13:12:36,2024-12-16,confirmed,BATS,2024-12-13T13:12:36
15bc2d8f-ec84-4cb6-83bb-835f38dd5743,TRD94786974,548e0d20-fa5b-4bc3-9222-ed4e3ae07208,ec9d19c5-da5c-4e75-a54c-e8be16527c17,3eabb35b-3c03-49d6-83b3-2488c912b1c0,30f2ba30-409a-40bb-8e4a-01bbebce4001,sell,342,946.4935,323700.78,3196.52,320504.26,2024-08-16,2024-08-16T09:24:39,2024-08-20,confirmed,Tokyo Stock Exchange,2024-08-16T09:24:39
b9de5f9b-29ec-4796-b865-7de7e182817a,TRD52530677,6f38dae4-ee54-4ae1-929c-f4daf81de9e5,577c2234-53b2-48ac-9219-d1638c091180,1123747e-adef-48b6-9076-c35d0eaea818,cc1a25bd-e091-4a53-9fda-198883c60b11,sell,441,226.9292,100075.78,1072.45,99003.33,2024-02-06,2024-02-06T09:10:21,2024-02-07,confirmed,BATS,2024-02-06T09:10:21
9f37bd06-b6ca-4a2c-a466-5a09b9bec3a1,TRD13100576,70a1fd68-ed8a-4196-a12e-ada688d2a313,9a1f3e6d-5111-44ed-ab13-c215bdf1b047,41ecd9b0-b653-4598-b288-32f8ba471a2d,1ea13b3a-b518-488c-b749-c28af0130643,sell,287,62.8346,18033.53,231.0,17802.53,2024-07-04,2024-07-04T16:28:26,2024-07-08,confirmed,Deutsche Börse,2024-07-04T16:28:26
f7f1a9c2-d194-45f6-8f56-b1bf0ef7e998,TRD73509922,95a72086-a856-4881-a74c-87ee413f3412,7f228b67-2d2b-4281-99f2-2d32881d1379,f6811af4-b7dd-45ac-8d04-a0b848838bbd,11d61dc2-b290-4732-868d-f8adb45555e4,sell,973,261.3505,254294.04,3178.01,251116.03,2024-04-17,2024-04-17T10:25:06,2024-04-18,confirmed,NASDAQ,2024-04-17T10:25:06
712b8a6f-350c-4c59-8c99-9d5c0de93210,TRD62324272,871551db-0002-411c-9a36-c08283e8de96,edccfbba-fbba-4fb0-b65c-df5f940078dd,fe125fc6-48cd-44c0-a96d-40f329e420e0,08ec4439-4afe-4e8b-b8bf-953e0812b040,sell,284717,675.4881,192322945.37,120178.15,192202767.22,2024-05-14,2024-05-14T13:09:05,2024-05-16,confirmed,Osaka Exchange,2024-05-14T13:09:05
611fd8a8-7004-4d9a-b35f-25b60813bf4d,TRD53647781,f4a44080-d052-43ec-9758-b61840bcb4f5,ac1ea8d0-db05-4552-909f-5f42877e4d03,30f2ba30-409a-40bb-8e4a-01bbebce4001,865e541d-1bc8-4767-9dfc-8de2eb91918c,sell,463,315.1935,145934.59,921.25,145013.34,2024-03-28,2024-03-28T09:02:42,2024-03-29,confirmed,NASDAQ,2024-03-28T09:02:42
2e3b80f4-a3e7-4bb8-84f0-efd7a8108cf8,TRD94697764,b17f3ce8-02f9-49d9-b695-2d3386692268,8e23f632-2bf5-46e6-8a5e-94ddf93ae54e,1ea13b3a-b518-488c-b749-c28af0130643,fe125fc6-48cd-44c0-a96d-40f329e420e0,sell,571,8636.2127,4931277.45,72467.21,4858810.24,2024-12-23,2024-12-23T13:11:37,2024-12-25,confirmed,Osaka Exchange,2024-12-23T13:11:37
b2d52131-1622-4194-9e60-b9320a5dcba1,TRD30900054,77d032a7-d18f-4a95-89b4-de0cd066bab6,efb96544-276d-45cf-9d7c-e1a7295b08db,6de90c40-f135-4812-adba-2f2325204007,d1b6726f-786f-4e8f-ad65-2e422e01ccf5,sell,940,26.592,24996.48,259.88,24736.6,2024-02-15,2024-02-15T15:19:23,2024-02-19,confirmed,Deutsche Börse,2024-02-15T15:19:23
34a24507-e7ec-4d14-8034-8a758e72c6e9,TRD67772049,f4a44080-d052-43ec-9758-b61840bcb4f5,28b5f756-77cc-4218-b9a8-80de16af0b5c,f6811af4-b7dd-45ac-8d04-a0b848838bbd,50c074e7-06ce-44bb-9816-81416263e8e5,buy,190294,304.6195,57967263.13,75510.96,58042774.09,2024-12-18,2024-12-18T12:48:30,2024-12-19,confirmed,NASDAQ,2024-12-18T12:48:30
e240cec6-c7a5-4df5-822b-686b1e8e2e37,TRD96703417,2277411d-931a-4422-9378-f63af900e13e,bd87a813-4e6c-4547-ab6a-dd596467ccb3,11d61dc2-b290-4732-868d-f8adb45555e4,865e541d-1bc8-4767-9dfc-8de2eb91918c,buy,571,12.4142,7088.51,64.63,7153.14,2024-10-14,2024-10-14T12:25:15,2024-10-15,confirmed,NASDAQ,2024-10-14T12:25:15
5f6b4465-bcb9-455e-959c-165046805565,TRD46080681,9fddc21a-c78c-4594-b455-2d79dd54ebc9,ccd4fe3f-b479-48fe-8cbf-788ab53ff90a,30f2ba30-409a-40bb-8e4a-01bbebce4001,2eb13092-76e2-45d5-9d29-6963b8e57e8e,buy,279,328.3182,91600.78,1030.8,92631.58,2024-12-16,2024-12-16T11:18:41,2024-12-17,confirmed,BATS,2024-12-16T11:18:41
941dec0e-3cb9-400e-be7d-aac73a553b9f,TRD35204672,da8a96e5-18e4-4bc3-bdc8-697926a6818f,e3be3c59-ac1e-4717-9b5d-277c40ecbdd4,9b2558d6-49eb-4eff-83bc-fa26a134d140,08ec4439-4afe-4e8b-b8bf-953e0812b040,buy,149,482.3479,71869.84,817.08,72686.92,2024-11-12,2024-11-12T12:17:44,2024-11-13,confirmed,NASDAQ,2024-11-12T12:17:44
52350e45-a208-42d9-a6f1-a399d361d093,TRD11101134,01e4f824-3076-4898-ad48-7da5ef8ed507,f3c90b20-0cc7-4bf6-9714-8b2e74345ee8,50c074e7-06ce-44bb-9816-81416263e8e5,cc1a25bd-e091-4a53-9fda-198883c60b11,buy,290478,351.501,102103307.48,199969.22,102303276.7,2024-05-24,2024-05-24T11:08:45,2024-05-28,confirmed,NYSE,2024-05-24T11:08:45
45215082-02c5-477d-bd37-892ebadffdaf,TRD54325223,12b2fe80-a2a3-4e6d-93cb-cd4cabdd5b24,ca985471-2735-4384-b563-9201ff130f56,1123747e-adef-48b6-9076-c35d0eaea818,25d1904e-fcf1-4189-8dca-62bc314332d1,buy,268777,18.3976,4944851.74,5589.49,4950441.23,2024-09-12,2024-09-12T11:29:44,2024-09-13,confirmed,NYSE,2024-09-12T11:29:44
3a229e01-2a86-4a9e-8928-5bee06a3ed4b,TRD61214452,edfd5f53-6967-4798-92c1-f446103a10a3,ccd4fe3f-b479-48fe-8cbf-788ab53ff90a,30f2ba30-409a-40bb-8e4a-01bbebce4001,25d1904e-fcf1-4189-8dca-62bc314332d1,buy,282,144.9375,40872.38,233.54,41105.92,2024-08-28,2024-08-28T10:12:57,2024-08-29,confirmed,NYSE,2024-08-28T10:12:57
c41435e2-b419-4adb-b4b6-b47f2d62afb4,TRD79946108,fd5d3a09-4c98-469e-a707-f43979aae8a0,f796d4b1-d194-419e-b6cd-cd2489f137a9,2eb13092-76e2-45d5-9d29-6963b8e57e8e,865e541d-1bc8-4767-9dfc-8de2eb91918c,sell,799,287.7534,229914.97,1717.84,228197.13,2024-01-18,2024-01-18T10:29:47,2024-01-19,confirmed,NYSE,2024-01-18T10:29:47
e4e2ba29-61e7-43b0-bcf4-05e791d18bd9,TRD26393556,367c6232-7644-464d-84c1-fde63a59792e,0e2aab8d-9300-4ff4-b9c1-a15d2f4d2c2e,79ec2ccc-beff-411c-b42b-5b9e9c82d8cc,6de90c40-f135-4812-adba-2f2325204007,sell,367272,205.4882,75470062.19,143719.37,75326342.82,2024-03-22,2024-03-22T08:47:59,2024-03-26,confirmed,Deutsche Börse,2024-03-22T08:47:59
62550fa6-0345-405b-ab5e-e653b8fa0051,TRD32462726,4b2f63a2-0cd0-4161-b49b-c099374de223,fc606292-9d79-447b-9459-b7b7bd1087ae,08ec4439-4afe-4e8b-b8bf-953e0812b040,188981e5-f3de-478f-ab1e-6450ca142e7f,buy,379,266.3612,100950.89,1376.62,102327.51,2024-02-27,2024-02-27T10:40:27,2024-02-28,confirmed,BATS,2024-02-27T10:40:27
ea321f70-0ad3-49d8-bde0-75ff82778558,TRD30802666,486e3477-e047-482f-b96b-e74775921a1d,eaf4c4d4-c92c-474c-9fc7-15e309e2ac76,2eb13092-76e2-45d5-9d29-6963b8e57e8e,46e50284-1f79-4347-ba2b-6779013e2f0b,sell,818,399.6465,326910.84,4801.78,322109.06,2024-10-24,2024-10-24T15:44:30,2024-10-25,confirmed,NASDAQ,2024-10-24T15:44:30
e8c8f1d5-38a2-4dfc-a86b-d0ec3b1c7e3a,TRD81988124,2a41b0ac-d9ac-4206-9d53-d3cf12789418,de23df79-cc74-488c-af1f-a6d6009dfd43,33f5121b-4b6d-46d7-b118-c95e870d0604,08ec4439-4afe-4e8b-b8bf-953e0812b040,buy,171,311.2747,53227.97,631.25,53859.22,2024-01-31,2024-01-31T09:22:41,2024-02-01,confirmed,NYSE American,2024-01-31T09:22:41
3ac94d4a-a853-487f-ad88-6b369feb0fbf,TRD12865928,775cfcec-b570-47a0-b6e5-2896a148833b,f30e7e87-306c-4615-9c11-508f703b56f2,cc1a25bd-e091-4a53-9fda-198883c60b11,1ea13b3a-b518-488c-b749-c28af0130643,buy,334,409.4661,136761.68,1762.26,138523.94,2024-06-26,2024-06-26T15:57:28,2024-06-27,confirmed,NYSE American,2024-06-26T15:57:28
b54108e0-45aa-4149-8fd0-eb701f3819a3,TRD35471281,3700f0d7-0e9c-42b9-a7b2-d9b7004d05fd,86cbe465-2cdf-4302-8f59-1c23fc07b265,d1b6726f-786f-4e8f-ad65-2e422e01ccf5,9b0ea74e-39f3-4eb9-a49c-f97a6db45a49,buy,266,173.2531,46085.32,454.08,46539.4,2024-08-12,2024-08-12T16:18:34,2024-08-14,confirmed,Deutsche Börse,2024-08-12T16:18:34
0041b00b-9da7-4abc-bde7-b3f69fd20cb7,TRD49684512,b6e6398e-b632-43cb-a7fc-bc345c19478c,ec9d19c5-da5c-4e75-a54c-e8be16527c17,3eabb35b-3c03-49d6-83b3-2488c912b1c0,1ea13b3a-b518-488c-b749-c28af0130643,sell,341,695.701,237234.04,1839.33,235394.71,2024-10-10,2024-10-10T10:04:33,2024-10-15,confirmed,Tokyo Stock Exchange,2024-10-10T10:04:33
317bba52-f8c5-499d-86d2-73d83c933555,TRD93241474,4b2f63a2-0cd0-4161-b49b-c099374de223,7f59a79a-28f8-4a08-b6a3-5dbc9ac6d3ac,188981e5-f3de-478f-ab1e-6450ca142e7f,2eb13092-76e2-45d5-9d29-6963b8e57e8e,sell,10,263.4995,2634.99,26.51,2608.48,2024-04-04,2024-04-04T09:39:54,2024-04-05,confirmed,BATS,2024-04-04T09:39:54
87de84f2-6ac0-4d72-98f7-e885dc6cacc2,TRD96020669,ebf6ca9f-e5a5-47a5-b208-45d6cbe09128,7b7306e9-52c4-4864-b1e7-60e85ec30ea0,30f2ba30-409a-40bb-8e4a-01bbebce4001,08ec4439-4afe-4e8b-b8bf-953e0812b040,sell,204,316.8837,64644.27,644.86,63999.41,2024-10-09,2024-10-09T10:39:18,2024-10-10,confirmed,NASDAQ,2024-10-09T10:39:18
23bead4c-f78d-44c1-8756-4eaf554dfbf7,TRD14270425,01e4f824-3076-4898-ad48-7da5ef8ed507,f796d4b1-d194-419e-b6cd-cd2489f137a9,2eb13092-76e2-45d5-9d29-6963b8e57e8e,46e50284-1f79-4347-ba2b-6779013e2f0b,buy,54,381.5145,20601.78,129.74,20731.52,2024-01-17,2024-01-17T10:06:31,2024-01-18,confirmed,NYSE,2024-01-17T10:06:31
6c91d7f0-4de3-4c3f-866f-5532ac089a16,TRD11756387,b6e6398e-b632-43cb-a7fc-bc345c19478c,b89895d6-f151-4445-a2fe-5dfb6bb3a29d,1ea13b3a-b518-488c-b749-c28af0130643,3eabb35b-3c03-49d6-83b3-2488c912b1c0,sell,548,688.3288,377204.18,4112.66,373091.52,2024-01-26,2024-01-26T11:14:38,2024-01-30,confirmed,Tokyo Stock Exchange,2024-01-26T11:14:38
ff62371f-26b0-420d-93c3-2c7e20865c7f,TRD92803389,afc57360-9ed3-4c76-90a9-e1e5a45e6028,e95b0481-0dc3-4fc1-892d-5ab95e0d46c1,33f5121b-4b6d-46d7-b118-c95e870d0604,1ea13b3a-b518-488c-b749-c28af0130643,buy,489,375.6056,183671.14,1029.84,184700.98,2024-07-31,2024-07-31T15:23:50,2024-08-01,confirmed,NYSE,2024-07-31T15:23:50
37dadb74-a341-40d0-a319-b65032a57003,TRD35920053,486e3477-e047-482f-b96b-e74775921a1d,a92acbb3-576f-48d5-a394-ebaf8cd438aa,865e541d-1bc8-4767-9dfc-8de2eb91918c,f904b42a-45f0-489c-ae47-494d2e593885,buy,864,402.1411,347449.91,5019.27,352469.18,2024-02-21,2024-02-21T14:14:34,2024-02-22,confirmed,NASDAQ,2024-02-21T14:14:34
89e46f7d-aad5-4bd3-b1e1-29f0ef389a19,TRD99287317,40204c10-d180-41f4-a6db-8cdd9380861c,b89895d6-f151-4445-a2fe-5dfb6bb3a29d,1ea13b3a-b518-488c-b749-c28af0130643,2eb13092-76e2-45d5-9d29-6963b8e57e8e,buy,581,2407.7715,1398915.24,12802.66,1411717.9,2024-11-22,2024-11-22T13:22:43,2024-11-26,confirmed,Osaka Exchange,2024-11-22T13:22:43
92890aaa-6798-4de3-984a-ee00c546d630,TRD69460086,6b097009-af33-4b63-a2b6-76282e5a4164,e346a191-01c0-4066-aecb-1190fb653a06,46e50284-1f79-4347-ba2b-6779013e2f0b,25d1904e-fcf1-4189-8dca-62bc314332d1,buy,821,230.6435,189358.31,1707.17,191065.48,2024-06-21,2024-06-21T14:10:34,2024-06-24,cancelled,NASDAQ,2024-06-21T14:10:34
4b91b916-2e5d-4cfa-ae19-e4c8eede8505,TRD85584002,d2daf359-cf5c-4447-acc7-371f84c5142a,53769048-2a6b-4878-b110-1ad3876373c9,46e50284-1f79-4347-ba2b-6779013e2f0b,33f5121b-4b6d-46d7-b118-c95e870d0604,sell,875,187.5627,164117.36,2074.75,162042.61,2024-08-08,2024-08-08T15:46:20,2024-08-09,confirmed,BATS,2024-08-08T15:46:20
77438f1f-d9eb-4f83-a7af-eeda78766890,TRD89961933,548e0d20-fa5b-4bc3-9222-ed4e3ae07208,81919da2-b958-4bd9-abf7-02afedc10856,bc8de54c-af0d-4dd4-9c3a-b5e34421a5c3,3eabb35b-3c03-49d6-83b3-2488c912b1c0,sell,378,973.3312,367919.19,3486.03,364433.16,2024-07-22,2024-07-22T09:46:02,2024-07-24,allocated,Tokyo Stock Exchange,2024-07-22T09:46:02
f8abbc9b-6057-4491-9443-672815248267,TRD47038339,f0746d75-c2ef-4c1e-a28e-f46b935c7abd,a92acbb3-576f-48d5-a394-ebaf8cd438aa,865e541d-1bc8-4767-9dfc-8de2eb91918c,25d1904e-fcf1-4189-8dca-62bc314332d1,sell,16,116.1922,1859.08,13.42,1845.66,2024-06-10,2024-06-10T09:49:52,2024-06-11,confirmed,NYSE American,2024-06-10T09:49:52
bfc5ef3b-7272-4f9e-939c-55907568b269,TRD41271945,871551db-0002-411c-9a36-c08283e8de96,953b5129-1c24-40f9-a763-28c7dffe14aa,fe125fc6-48cd-44c0-a96d-40f329e420e0,1ea13b3a-b518-488c-b749-c28af0130643,buy,106,627.6307,66528.85,569.26,67098.11,2024-03-11,2024-03-11T11:23:56,2024-03-13,confirmed,Osaka Exchange,2024-03-11T11:23:56
c3ac16c5-bb12-437c-b399-05d301204a3d,TRD75535348,4b2f63a2-0cd0-4161-b49b-c099374de223,1706c3d7-4f40-4196-afce-9c127f234567,188981e5-f3de-478f-ab1e-6450ca142e7f,9b2558d6-49eb-4eff-83bc-fa26a134d140,buy,594,253.8549,150789.81,2138.02,152927.83,2024-02-09,2024-02-09T14:20:50,2024-02-12,confirmed,BATS,2024-02-09T14:20:50
771f2f62-e553-4582-a008-d93a9ec25982,TRD65904597,3700f0d7-0e9c-42b9-a7b2-d9b7004d05fd,d8eeb664-37e4-42c4-b56e-92a0d213ceb4,41ecd9b0-b653-4598-b288-32f8ba471a2d,cc1a25bd-e091-4a53-9fda-198883c60b11,sell,48,170.4561,8181.89,88.06,8093.83,2024-01-29,2024-01-29T13:22:56,2024-01-31,confirmed,Deutsche Börse,2024-01-29T13:22:56
378851b9-0ec7-479b-b7d4-c7d10456260d,TRD30076290,0812c86f-5aff-4c49-8740-cb8a55d85358,577c2234-53b2-48ac-9219-d1638c091180,1123747e-adef-48b6-9076-c35d0eaea818,865e541d-1bc8-4767-9dfc-8de2eb91918c,buy,659,255.3425,168270.71,1484.97,169755.68,2024-06-05,2024-06-05T13:02:20,2024-06-06,confirmed,BATS,2024-06-05T13:02:20
f0a85db4-3fbf-4511-85cb-0286926e90a2,TRD39807828,01e4f824-3076-4898-ad48-7da5ef8ed507,600b909a-317f-4180-b21e-611f2e905d78,188981e5-f3de-478f-ab1e-6450ca142e7f,865e541d-1bc8-4767-9dfc-8de2eb91918c,buy,61,375.5507,22908.59,343.03,23251.62,2024-08-16,2024-08-16T15:38:36,2024-08-19,confirmed,NYSE,2024-08-16T15:38:36
40b28c33-98d5-47cd-b105-63dbf11bd76b,TRD77353558,6b097009-af33-4b63-a2b6-76282e5a4164,2e6ae1e0-5b6a-4abf-9234-deb059697813,50c074e7-06ce-44bb-9816-81416263e8e5,30f2ba30-409a-40bb-8e4a-01bbebce4001,buy,145,234.3549,33981.46,331.61,34313.07,2024-01-26,2024-01-26T13:25:16,2024-01-29,confirmed,NASDAQ,2024-01-26T13:25:16
cbd9b320-957d-44c9-9cf5-02952dd89c0c,TRD80363346,6b097009-af33-4b63-a2b6-76282e5a4164,de23df79-cc74-488c-af1f-a6d6009dfd43,33f5121b-4b6d-46d7-b118-c95e870d0604,25d1904e-fcf1-4189-8dca-62bc314332d1,buy,502,239.6711,120314.89,1188.54,121503.43,2024-11-29,2024-11-29T13:12:35,2024-12-02,confirmed,NASDAQ,2024-11-29T13:12:35
4d5da058-fbc0-4940-adeb-87ea5572e4aa,TRD59025393,ebf6ca9f-e5a5-47a5-b208-45d6cbe09128,f999355b-f479-46fe-b32c-4bda5caadd5c,865e541d-1bc8-4767-9dfc-8de2eb91918c,08ec4439-4afe-4e8b-b8bf-953e0812b040,sell,805,313.912,252699.16,2993.82,249705.34,2024-10-21,2024-10-21T09:07:42,2024-10-22,confirmed,NASDAQ,2024-10-21T09:07:42
0fe4178a-a2cc-4bbb-9e35-531e8e521076,TRD69352435,d2daf359-cf5c-4447-acc7-371f84c5142a,e3be3c59-ac1e-4717-9b5d-277c40ecbdd4,9b2558d6-49eb-4eff-83bc-fa26a134d140,33f5121b-4b6d-46d7-b118-c95e870d0604,sell,618,192.9528,119244.83,1514.03,117730.8,2024-03-27,2024-03-27T11:39:52,2024-03-28,cancelled,BATS,2024-03-27T11:39:52
2ab67538-e63b-438b-8e50-659c02ada120,TRD25082279,859ef0e2-b273-47ad-83ae-af5fa8e3a019,ec9d19c5-da5c-4e75-a54c-e8be16527c17,3eabb35b-3c03-49d6-83b3-2488c912b1c0,fe125fc6-48cd-44c0-a96d-40f329e420e0,buy,956,6024.956,5759857.94,40300.87,5800158.81,2024-07-10,2024-07-10T10:48:46,2024-07-12,confirmed,Tokyo Stock Exchange,2024-07-10T10:48:46
da478359-d2ef-4da9-a0a9-e421b5da428b,TRD54543739,77d032a7-d18f-4a95-89b4-de0cd066bab6,06766212-8d34-4490-9962-e96f0d3ccb5c,9b0ea74e-39f3-4eb9-a49c-f97a6db45a49,bc8de54c-af0d-4dd4-9c3a-b5e34421a5c3,buy,465476,27.9025,12987944.09,12098.63,13000042.72,2024-06-24,2024-06-24T09:19:28,2024-06-26,confirmed,Deutsche Börse,2024-06-24T09:19:28
ae83b1f8-e613-4009-9067-7678476cc3e0,TRD99692417,afc57360-9ed3-4c76-90a9-e1e5a45e6028,08988618-7890-48cf-b3c1-b9451c7edb92,9b2558d6-49eb-4eff-83bc-fa26a134d140,f6811af4-b7dd-45ac-8d04-a0b848838bbd,buy,569,365.4778,207956.87,1577.68,209534.55,2024-09-04,2024-09-04T13:46:09,2024-09-05,confirmed,NYSE,2024-09-04T13:46:09
a1391ba3-8d07-4871-bd84-8b0a4bdbb38f,TRD11118594,f0746d75-c2ef-4c1e-a28e-f46b935c7abd,5d8b9b59-0ebf-4527-9556-346f11cf186b,f904b42a-45f0-489c-ae47-494d2e593885,6de90c40-f135-4812-adba-2f2325204007,buy,271,114.6507,31070.34,243.6,31313.94,2024-11-12,2024-11-12T11:03:29,2024-11-13,confirmed,NYSE American,2024-11-12T11:03:29
2b13ca1c-1ee7-4cc3-9a63-7a6735cc8324,TRD23368583,7c48dd02-fae2-4464-bccb-8bf8192764b9,5d8b9b59-0ebf-4527-9556-346f11cf186b,f904b42a-45f0-489c-ae47-494d2e593885,9b2558d6-49eb-4eff-83bc-fa26a134d140,sell,895,208.721,186805.3,1480.42,185324.88,2024-07-16,2024-07-16T10:24:32,2024-07-17,allocated,BATS,2024-07-16T10:24:32
466b7879-73c6-496f-9936-b4a3d4ef3f6f,TRD50926679,01e4f824-3076-4898-ad48-7da5ef8ed507,8c8b409e-21b1-4d21-80bf-5aad9593afb1,865e541d-1bc8-4767-9dfc-8de2eb91918c,08ec4439-4afe-4e8b-b8bf-953e0812b040,buy,213,369.1651,78632.17,753.29,79385.46,2024-12-30,2024-12-30T09:02:15,2024-12-31,confirmed,NYSE,2024-12-30T09:02:15
4c93ca4d-80b4-4dc9-a1eb-225021d00104,TRD93992429,717dae35-5fc9-48ff-8a0d-b03447752a90,8c8b409e-21b1-4d21-80bf-5aad9593afb1,865e541d-1bc8-4767-9dfc-8de2eb91918c,30f2ba30-409a-40bb-8e4a-01bbebce4001,buy,28,30.0661,841.85,7.17,849.02,2024-06-03,2024-06-03T10:32:17,2024-06-04,confirmed,NYSE American,2024-06-03T10:32:17
4881fc04-e06b-43f9-8d03-d48acaa0fba4,TRD21783647,4b2f63a2-0cd0-4161-b49b-c099374de223,e346a191-01c0-4066-aecb-1190fb653a06,46e50284-1f79-4347-ba2b-6779013e2f0b,30f2ba30-409a-40bb-8e4a-01bbebce4001,buy,976,257.8331,251645.11,1963.32,253608.43,2024-03-18,2024-03-18T11:57:25,2024-03-19,confirmed,BATS,2024-03-18T11:57:25
f496a649-774a-44f2-a8ba-6a00631d8c82,TRD97573396,162e6447-5c63-4e04-bc7f-64ea9ac088bb,86cbe465-2cdf-4302-8f59-1c23fc07b265,d1b6726f-786f-4e8f-ad65-2e422e01ccf5,41ecd9b0-b653-4598-b288-32f8ba471a2d,buy,437,30.1299,13166.77,85.95,13252.72,2024-11-05,2024-11-05T13:28:34,2024-11-07,confirmed,SIX Swiss Exchange,2024-11-05T13:28:34
3e8c1a65-ba70-4b09-b804-119d986ef100,TRD31212832,95a72086-a856-4881-a74c-87ee413f3412,eaf4c4d4-c92c-474c-9fc7-15e309e2ac76,2eb13092-76e2-45d5-9d29-6963b8e57e8e,f6811af4-b7dd-45ac-8d04-a0b848838bbd,buy,326,259.9385,84739.95,1185.21,85925.16,2024-08-08,2024-08-08T15:09:41,2024-08-09,confirmed,NASDAQ,2024-08-08T15:09:41
63287cb4-aa67-4444-9d28-08076287f48b,TRD65197277,01e4f824-3076-4898-ad48-7da5ef8ed507,3c524f16-eff4-488e-9d3e-e4c7b0a2fe8a,50c074e7-06ce-44bb-9816-81416263e8e5,25d1904e-fcf1-4189-8dca-62bc314332d1,buy,176512,381.6743,67370094.04,48390.88,67418484.92,2024-01-16,2024-01-16T15:20:56,2024-01-17,allocated,NYSE,2024-01-16T15:20:56
4b3541a1-d4db-4e6b-8fdf-103150fb7796,TRD90042177,f4a44080-d052-43ec-9758-b61840bcb4f5,abf3d374-75d5-40f4-b027-a5b10d446eff,46e50284-1f79-4347-ba2b-6779013e2f0b,9b2558d6-49eb-4eff-83bc-fa26a134d140,buy,807,301.5434,243345.52,1536.84,244882.36,2024-11-11,2024-11-11T11:38:36,2024-11-12,confirmed,NASDAQ,2024-11-11T11:38:36
930b6273-ff4e-4a52-a555-f05a6416997b,TRD62004039,12b2fe80-a2a3-4e6d-93cb-cd4cabdd5b24,ac1ea8d0-db05-4552-909f-5f42877e4d03,30f2ba30-409a-40bb-8e4a-01bbebce4001,50c074e7-06ce-44bb-9816-81416263e8e5,sell,91,19.2892,1755.32,17.14,1738.18,2024-11-05,2024-11-05T12:45:41,2024-11-06,confirmed,NYSE,2024-11-05T12:45:41
